,ImplicitDayrate,ImplicitDayrate,ImplicitDayrate,ImplicitDayrate,Count,Count,Count,Count
VesselType,Aframax/LR2,MR,Suezmax,VLCC,Aframax/LR2,MR,Suezmax,VLCC
Date,,,,,,,,
2017-04-12,24550.16793815776,18639.228471108043,28005.936944359975,32906.41659393114,14.0,3.0,17.0,21.0
2017-04-13,24410.086776104064,18547.7188731489,27848.56739302869,32717.89749768602,14.0,3.0,17.0,21.0
2017-04-14,24397.978755689634,18612.983419956243,27819.22738597687,32723.391351446753,14.0,3.0,17.0,21.0
2017-04-15,24397.978755689634,18612.983419956243,27819.22738597687,32723.391351446753,14.0,3.0,17.0,21.0
2017-04-16,24397.978755689634,18612.983419956243,27819.22738597687,32723.391351446753,14.0,3.0,17.0,21.0
2017-04-17,24509.997597900285,18686.672821252963,27944.961171883835,32874.297009152055,14.0,3.0,17.0,21.0
2017-04-18,24463.318783076025,18655.96607719314,27892.567271057163,32811.413862772875,14.0,3.0,17.0,21.0
2017-04-19,24416.639968251773,18625.25933313332,27840.17337023049,32748.530716393703,14.0,3.0,17.0,21.0
2017-04-20,24416.639968251773,18625.25933313332,27840.17337023049,32748.530716393703,14.0,3.0,17.0,21.0
2017-04-21,24366.245650403394,18593.20214701603,27797.18285168909,32721.625530567413,14.0,3.0,17.0,21.0
2017-04-22,24366.245650403394,18593.20214701603,27797.18285168909,32721.625530567413,14.0,3.0,17.0,21.0
2017-04-23,24366.245650403394,18593.20214701603,27797.18285168909,32721.625530567413,14.0,3.0,17.0,21.0
2017-04-24,24412.879575083312,18623.882552140203,27849.565970452422,32784.567780097386,14.0,3.0,17.0,21.0
2017-04-25,24482.83046210319,18669.903159826463,27928.140648597408,32878.98115439233,14.0,3.0,17.0,21.0
2017-04-26,24412.879575083312,18623.882552140203,27849.565970452422,32784.567780097386,14.0,3.0,17.0,21.0
2017-04-27,24401.22081595322,18616.212267989522,27836.469878533568,32768.831842549494,14.0,3.0,17.0,21.0
2017-04-28,24422.060400206898,19116.816313666408,27634.821614207995,32824.37179066809,14.0,3.0,17.0,21.0
2017-04-29,24422.060400206898,19116.816313666408,27634.821614207995,32824.37179066809,14.0,3.0,17.0,21.0
2017-04-30,24422.060400206898,19116.816313666408,27634.821614207995,32824.37179066809,14.0,3.0,17.0,21.0
2017-05-01,24058.10956244035,18866.32504316723,27981.147890454795,32577.706938346822,14.0,3.0,17.0,20.0
2017-05-02,24000.940692687847,18826.97823768881,27914.997734353594,32499.553641872142,14.0,3.0,17.0,20.0
2017-05-03,23943.77236813809,18787.631807449343,27848.848209107033,32421.401090722546,14.0,3.0,17.0,20.0
2017-05-04,23726.531426362406,18638.114471965884,27597.478499118963,32124.419607573895,14.0,3.0,17.0,20.0
2017-05-05,23717.30651132046,18616.687528714803,27593.722583898754,32101.02683212328,14.0,3.0,17.0,20.0
2017-05-06,23717.30651132046,18616.687528714803,27593.722583898754,32101.02683212328,14.0,3.0,17.0,20.0
2017-05-07,23717.30651132046,18616.687528714803,27593.722583898754,32101.02683212328,14.0,3.0,17.0,20.0
2017-05-08,23683.000683462593,18593.11007643805,27554.011798772553,32054.152815313464,14.0,3.0,17.0,20.0
2017-05-09,23671.565043989096,18585.25067584123,27540.774449602784,32038.52764634416,14.0,3.0,17.0,20.0
2017-05-10,23774.48361812533,18655.983782185194,27659.90806736449,32179.151186871717,14.0,3.0,17.0,20.0
2017-05-11,23728.742150793958,18624.546929311622,27606.959933068523,32116.652001092592,14.0,3.0,17.0,20.0
2017-05-12,23608.67418883542,18510.655853513188,27484.583147683945,32336.692318753725,14.0,3.0,17.0,20.0
2017-05-13,23608.67418883542,18510.655853513188,27484.583147683945,32336.692318753725,14.0,3.0,17.0,20.0
2017-05-14,23608.67418883542,18510.655853513188,27484.583147683945,32336.692318753725,14.0,3.0,17.0,20.0
2017-05-15,23665.446235005333,18549.556743461017,27550.361679624388,32415.695406548326,14.0,3.0,17.0,20.0
2017-05-16,23642.73752482104,18533.99646167916,27524.05039231032,32384.09432211634,14.0,3.0,17.0,20.0
2017-05-17,23574.61139426815,18487.315616333595,27445.116530368134,32289.291068820396,14.0,3.0,17.0,20.0
2017-05-18,23404.29579717676,18370.613317476487,27247.78156185736,32052.28255886587,14.0,3.0,17.0,20.0
2017-05-19,23546.35049934717,18469.306782097883,27416.009477523843,32226.36342816239,14.0,3.0,17.0,20.0
2017-05-20,23546.35049934717,18469.306782097883,27416.009477523843,32226.36342816239,14.0,3.0,17.0,20.0
2017-05-21,23546.35049934717,18469.306782097883,27416.009477523843,32226.36342816239,14.0,3.0,17.0,20.0
2017-05-22,23603.14427849828,18508.22764214817,27481.82681345224,32305.308364847893,14.0,3.0,17.0,20.0
2017-05-23,23489.55672019606,18430.385922047597,27350.19214159544,32147.418491476885,14.0,3.0,17.0,20.0
2017-05-24,23375.96970351945,18352.544573123854,27218.55809741927,31989.529370980592,14.0,3.0,17.0,20.0
2017-05-25,23262.382686842844,18274.70322420012,27086.92405324311,31831.64025048429,14.0,3.0,17.0,20.0
2017-05-26,23068.515753954103,17956.059478871815,26455.94801814897,31082.527895276857,14.0,3.0,17.0,20.0
2017-05-27,23068.515753954103,17956.059478871815,26455.94801814897,31082.527895276857,14.0,3.0,17.0,20.0
2017-05-28,23068.515753954103,17956.059478871815,26455.94801814897,31082.527895276857,14.0,3.0,17.0,20.0
2017-05-29,23068.515753954103,17956.059478871815,26455.94801814897,31082.527895276857,14.0,3.0,17.0,20.0
2017-05-30,24230.470447631422,18737.64874052685,27770.369120537587,32659.727376743114,14.0,3.0,17.0,20.0
2017-05-31,24669.550182528124,19032.995889321017,28267.062900699457,33255.71991756221,14.0,3.0,17.0,20.0
2017-06-01,24155.243555654648,18661.77616683304,27862.63857560296,33088.922711995816,15.0,3.0,18.0,18.0
2017-06-02,24032.579421527,18585.2007287264,28006.5826438071,32830.23304217671,15.0,3.0,18.0,18.0
2017-06-03,24032.579421527,18585.2007287264,28006.5826438071,32830.23304217671,15.0,3.0,18.0,18.0
2017-06-04,24032.579421527,18585.2007287264,28006.5826438071,32830.23304217671,15.0,3.0,18.0,18.0
2017-06-05,23965.81997280846,18540.377448614363,27929.100697146692,32737.742702472256,15.0,3.0,18.0,18.0
2017-06-06,23932.44077900191,18517.966164779275,27890.360339583374,32691.49826766206,15.0,3.0,18.0,18.0
2017-06-07,23821.175915392214,18443.261291627434,27761.224788094158,32537.34892655803,15.0,3.0,18.0,18.0
2017-06-08,23709.910521229795,18368.556062254658,27632.088620838058,32383.19885041195,15.0,3.0,18.0,18.0
2017-06-09,23776.58600557108,18419.661317897655,27734.89592820094,32534.38812777178,15.0,3.0,18.0,18.0
2017-06-10,23776.58600557108,18419.661317897655,27734.89592820094,32534.38812777178,15.0,3.0,18.0,18.0
2017-06-11,23776.58600557108,18419.661317897655,27734.89592820094,32534.38812777178,15.0,3.0,18.0,18.0
2017-06-12,23898.799750227405,18501.767753710214,27876.94074340623,32704.17329685882,15.0,3.0,18.0,18.0
2017-06-13,23821.027463588645,18449.51826836094,27786.54870023007,32596.128323076373,15.0,3.0,18.0,18.0
2017-06-14,23798.806734579863,18434.5897931293,27760.7223142155,32565.258225424073,15.0,3.0,18.0,18.0
2017-06-15,23621.040372725616,18315.16163535325,27554.110610349373,32318.29670820451,15.0,3.0,18.0,18.0
2017-06-16,23886.696363308463,18255.741002686573,27463.821646599605,32166.079573652587,15.0,3.0,18.0,18.0
2017-06-17,23886.696363308463,18255.741002686573,27463.821646599605,32166.079573652587,15.0,3.0,18.0,18.0
2017-06-18,23886.696363308463,18255.741002686573,27463.821646599605,32166.079573652587,15.0,3.0,18.0,18.0
2017-06-19,23931.87966222919,18285.40302496744,27515.173647837964,32227.331166377455,15.0,3.0,18.0,18.0
2017-06-20,23909.288012768822,18270.572013827004,27489.497647218785,32196.705370015025,15.0,3.0,18.0,18.0
2017-06-21,23920.583568185302,18277.987342597626,27502.335341446294,32212.01790310795,15.0,3.0,18.0,18.0
2017-06-22,23988.359055193803,18322.480729618124,27579.36395546798,32303.896022371842,15.0,3.0,18.0,18.0
2017-06-23,24079.808614520993,18380.31199822821,27712.534386962638,32389.552434551322,15.0,3.0,18.0,18.0
2017-06-24,24079.808614520993,18380.31199822821,27712.534386962638,32389.552434551322,15.0,3.0,18.0,18.0
2017-06-25,24079.808614520993,18380.31199822821,27712.534386962638,32389.552434551322,15.0,3.0,18.0,18.0
2017-06-26,24000.73211637759,18328.41080270939,27622.51459563918,32282.54740802005,15.0,3.0,18.0,18.0
2017-06-27,24000.73211637759,18328.41080270939,27622.51459563918,32282.54740802005,15.0,3.0,18.0,18.0
2017-06-28,24068.511741072827,18372.897390204966,27699.67415396943,32374.265689798805,15.0,3.0,18.0,18.0
2017-06-29,24091.104949304572,18387.726252703487,27725.394006746184,32404.83845039173,15.0,3.0,18.0,18.0
2017-06-30,24198.466030324205,18411.769191564938,27938.6096947128,32609.571775586537,15.0,3.0,18.0,18.0
2017-07-01,24198.466030324205,,29689.371455001146,33090.75886775279,15.0,0.0,16.0,19.0
2017-07-02,24198.466030324205,,29689.371455001146,33090.75886775279,15.0,0.0,16.0,19.0
2017-07-03,23949.662866094717,,29377.162675858763,32745.577261125138,15.0,0.0,16.0,19.0
2017-07-04,23949.662866094717,,29377.162675858763,32745.577261125138,15.0,0.0,16.0,19.0
2017-07-05,23916.671632101406,,29335.763874041477,32699.80627107481,15.0,0.0,16.0,19.0
2017-07-06,23861.685542930954,,29266.76499364988,32623.52031763524,15.0,0.0,16.0,19.0
2017-07-07,23689.2335713078,,29139.94805449844,32487.96990958841,15.0,0.0,16.0,19.0
2017-07-08,23689.2335713078,,29139.94805449844,32487.96990958841,15.0,0.0,16.0,19.0
2017-07-09,23689.2335713078,,29139.94805449844,32487.96990958841,15.0,0.0,16.0,19.0
2017-07-10,23809.797131625415,,29291.941960995628,32656.052820488465,15.0,0.0,16.0,19.0
2017-07-11,23853.63833126303,,29347.212352653696,32717.173746521403,15.0,0.0,16.0,19.0
2017-07-12,23831.717731444227,,29319.57715682467,32686.61328350493,15.0,0.0,16.0,19.0
2017-07-13,24029.003129813518,,29568.29391928595,32961.657450653176,15.0,0.0,16.0,19.0
2017-07-14,24260.23335193169,,29852.00622454726,33335.432705144776,15.0,0.0,16.0,19.0
2017-07-15,24260.23335193169,,29852.00622454726,33335.432705144776,15.0,0.0,16.0,19.0
2017-07-16,24260.23335193169,,29852.00622454726,33335.432705144776,15.0,0.0,16.0,19.0
2017-07-17,24347.861129040368,,29962.435104911307,33457.88212816766,15.0,0.0,16.0,19.0
2017-07-18,24358.814862330328,,29976.23904406084,33473.188670973585,15.0,0.0,16.0,19.0
2017-07-19,24479.3027947034,,30128.078425457395,33641.55626270199,15.0,0.0,16.0,19.0
2017-07-20,24413.581961871878,,30045.256765184353,33549.71919543482,15.0,0.0,16.0,19.0
2017-07-21,23974.510896797106,,29435.804518241865,32878.48363780437,15.0,0.0,16.0,19.0
2017-07-22,23974.510896797106,,29435.804518241865,32878.48363780437,15.0,0.0,16.0,19.0
2017-07-23,23974.510896797106,,29435.804518241865,32878.48363780437,15.0,0.0,16.0,19.0
2017-07-24,23875.7270943016,,29311.672416711215,32740.810477795254,15.0,0.0,16.0,19.0
2017-07-25,23864.751407010168,,29297.880326360264,32725.513865248355,15.0,0.0,16.0,19.0
2017-07-26,23776.94329180609,,29187.540315180562,32603.137317786135,15.0,0.0,16.0,19.0
2017-07-27,23787.91950247205,,29201.333063205933,32618.434659750445,15.0,0.0,16.0,19.0
2017-07-28,23917.419520881915,,29345.14930618458,32707.635001366452,15.0,0.0,16.0,19.0
2017-07-29,23917.419520881915,,29345.14930618458,32707.635001366452,15.0,0.0,16.0,19.0
2017-07-30,23917.419520881915,,29345.14930618458,32707.635001366452,15.0,0.0,16.0,19.0
2017-07-31,23818.440004829925,,29220.891783822797,32570.270694104907,15.0,0.0,16.0,19.0
2017-08-01,23493.551434426423,,28767.9056282526,32069.503189037474,16.0,0.0,16.0,19.0
2017-08-02,23493.551434426423,,28767.9056282526,32069.503189037474,16.0,0.0,16.0,19.0
2017-08-03,23396.239265024557,,28646.03188089522,31934.774099313847,16.0,0.0,16.0,19.0
2017-08-04,23422.575352450098,,28429.916711548973,31954.96768755603,16.0,0.0,16.0,19.0
2017-08-05,23422.575352450098,,28429.916711548973,31954.96768755603,16.0,0.0,16.0,19.0
2017-08-06,23422.575352450098,,28429.916711548973,31954.96768755603,16.0,0.0,16.0,19.0
2017-08-07,23422.575352450098,,28429.916711548973,31954.96768755603,16.0,0.0,16.0,19.0
2017-08-08,23379.12457242309,,28376.21863515814,31894.85691048131,16.0,0.0,16.0,19.0
2017-08-09,23400.849962436598,,28403.067673353555,31924.91229901867,16.0,0.0,16.0,19.0
2017-08-10,23335.673792396086,,28322.520558767297,31834.74613340658,16.0,0.0,16.0,19.0
2017-08-11,23533.510428725283,,28180.302987378094,31668.384314855855,16.0,0.0,16.0,19.0
2017-08-12,23533.510428725283,,28180.302987378094,31668.384314855855,16.0,0.0,16.0,19.0
2017-08-13,23533.510428725283,,28180.302987378094,31668.384314855855,16.0,0.0,16.0,19.0
2017-08-14,23445.330958206905,,28073.578310708588,31548.95610104935,16.0,0.0,16.0,19.0
2017-08-15,23279.994188189394,,27873.46922388864,31325.02784423799,16.0,0.0,16.0,19.0
2017-08-16,23169.769850041423,,27740.063378051756,31175.742576979857,16.0,0.0,16.0,19.0
2017-08-17,23114.65741817188,,27673.360137068685,31101.099587426637,16.0,0.0,16.0,19.0
2017-08-18,23157.20885142685,,27574.434884495808,30969.851329580306,16.0,0.0,16.0,19.0
2017-08-19,23157.20885142685,,27574.434884495808,30969.851329580306,16.0,0.0,16.0,19.0
2017-08-20,23157.20885142685,,27574.434884495808,30969.851329580306,16.0,0.0,16.0,19.0
2017-08-21,23256.996210915604,,27694.192722473468,31103.72526959591,16.0,0.0,16.0,19.0
2017-08-22,23356.783041712795,,27813.949925952333,31237.598500323056,16.0,0.0,16.0,19.0
2017-08-23,23611.794771423945,,28119.997240618395,31579.72023980524,16.0,0.0,16.0,19.0
2017-08-24,23545.270041328622,,28040.158893466214,31490.471182890986,16.0,0.0,16.0,19.0
2017-08-25,23806.973204620717,,28320.1341991411,31936.761597299024,16.0,0.0,16.0,19.0
2017-08-26,23806.973204620717,,28320.1341991411,31936.761597299024,16.0,0.0,16.0,19.0
2017-08-27,23806.973204620717,,28320.1341991411,31936.761597299024,16.0,0.0,16.0,19.0
2017-08-28,23906.660491571587,,28439.551525684008,32071.11652084237,16.0,0.0,16.0,19.0
2017-08-29,23829.125876369653,,28346.671312517894,31966.618167882352,16.0,0.0,16.0,19.0
2017-08-30,23231.00321098719,,27630.16861864979,31160.490050295863,16.0,0.0,16.0,19.0
2017-08-31,24007.818223514307,,28560.730326684974,32207.45325701698,16.0,0.0,16.0,19.0
2017-09-01,23325.638826162118,,27699.644941568946,31642.266948631637,17.0,0.0,16.0,20.0
2017-09-02,23325.638826162118,,27699.644941568946,31642.266948631637,17.0,0.0,16.0,20.0
2017-09-03,23325.638826162118,,27699.644941568946,31642.266948631637,17.0,0.0,16.0,20.0
2017-09-04,23325.638826162118,,27699.644941568946,31642.266948631637,17.0,0.0,16.0,20.0
2017-09-05,23430.672725310244,,27825.158570497097,31786.317795501105,17.0,0.0,16.0,20.0
2017-09-06,23798.291622749246,,28264.456570993687,32290.49610298853,17.0,0.0,16.0,20.0
2017-09-07,24123.897461370132,,28653.5497184152,32737.054758616803,17.0,0.0,16.0,20.0
2017-09-08,24050.2700102988,,28568.500438591618,32635.046661993336,17.0,0.0,16.0,20.0
2017-09-09,24050.2700102988,,28568.500438591618,32635.046661993336,17.0,0.0,16.0,20.0
2017-09-10,24050.2700102988,,28568.500438591618,32635.046661993336,17.0,0.0,16.0,20.0
2017-09-11,23945.236804825374,,28442.96796757762,32491.003673326122,17.0,0.0,16.0,20.0
2017-09-12,23945.236804825374,,28442.96796757762,32491.003673326122,17.0,0.0,16.0,20.0
2017-09-13,23976.74651604849,,28480.627409588807,32534.21622650071,17.0,0.0,16.0,20.0
2017-09-14,23934.733233859115,,28430.414421183203,32476.59903103382,17.0,0.0,16.0,20.0
2017-09-15,23897.425174453823,,28409.11365400868,32539.716442040706,17.0,0.0,16.0,20.0
2017-09-16,23897.425174453823,,28409.11365400868,32539.716442040706,17.0,0.0,16.0,20.0
2017-09-17,23897.425174453823,,28409.11365400868,32539.716442040706,17.0,0.0,16.0,20.0
2017-09-18,23991.728533825953,,28521.963701109784,32669.739132645762,17.0,0.0,16.0,20.0
2017-09-19,23981.250160724012,,28509.42454125408,32655.291860852387,17.0,0.0,16.0,20.0
2017-09-20,24106.988139765625,,28659.891470022234,32828.655677953735,17.0,0.0,16.0,20.0
2017-09-21,24159.37850636633,,28722.585475600583,32900.88997026912,17.0,0.0,16.0,20.0
2017-09-22,24233.226271168056,,28799.07998947504,33051.27917429897,17.0,0.0,16.0,20.0
2017-09-23,24233.226271168056,,28799.07998947504,33051.27917429897,17.0,0.0,16.0,20.0
2017-09-24,24233.226271168056,,28799.07998947504,33051.27917429897,17.0,0.0,16.0,20.0
2017-09-25,24044.73869986496,,28573.663714351096,32790.82048101992,17.0,0.0,16.0,20.0
2017-09-26,24128.510953777448,,28673.848725517295,32906.579900255056,17.0,0.0,16.0,20.0
2017-09-27,24254.169334646176,,28824.126242266586,33080.21902910775,17.0,0.0,16.0,20.0
2017-09-28,24180.86886213376,,28736.46465607105,32978.92988226729,17.0,0.0,16.0,20.0
2017-09-29,24380.62505221946,,28968.3557466282,33221.846578011086,17.0,0.0,16.0,20.0
2017-09-30,24380.62505221946,,28968.3557466282,33221.846578011086,17.0,0.0,16.0,20.0
2017-10-01,24380.62505221946,,28968.3557466282,33221.846578011086,17.0,0.0,16.0,20.0
2017-10-02,24286.3145848213,,28855.60913939855,33091.72030202647,17.0,0.0,16.0,20.0
2017-10-03,24412.062041243513,,29005.938148155416,33265.22223315016,17.0,0.0,16.0,20.0
2017-10-04,24338.70939997006,,28918.246276159916,33164.01283078074,17.0,0.0,16.0,20.0
2017-10-05,24380.62505221946,,28968.3557466282,33221.846578011086,17.0,0.0,16.0,20.0
2017-10-06,24138.465854117127,,28696.56800334501,32872.37523417982,17.0,0.0,16.0,20.0
2017-10-07,24138.465854117127,,28696.56800334501,32872.37523417982,17.0,0.0,16.0,20.0
2017-10-08,24138.465854117127,,28696.56800334501,32872.37523417982,17.0,0.0,16.0,20.0
2017-10-09,24148.944256212297,,28709.106538201868,32886.82275811321,17.0,0.0,16.0,20.0
2017-10-10,24264.20368143285,,28847.026834405846,33045.74138800541,17.0,0.0,16.0,20.0
2017-10-11,24327.07259509071,,28922.25624993627,33132.42446491821,17.0,0.0,16.0,20.0
2017-10-12,24327.07259509071,,28922.25624993627,33132.42446491821,17.0,0.0,16.0,20.0
2017-10-13,24402.376530740337,,29024.355538033953,33253.46078393709,17.0,0.0,16.0,20.0
2017-10-14,24402.376530740337,,29024.355538033953,33253.46078393709,17.0,0.0,16.0,20.0
2017-10-15,24402.376530740337,,29024.355538033953,33253.46078393709,17.0,0.0,16.0,20.0
2017-10-16,24643.24614735912,,29312.76222018149,33585.828327264695,17.0,0.0,16.0,20.0
2017-10-17,24601.355822675167,,29262.60458832332,33528.02533616998,17.0,0.0,16.0,20.0
2017-10-18,24643.24614735912,,29312.76222018149,33585.828327264695,17.0,0.0,16.0,20.0
2017-10-19,24517.57467393519,,29162.288726680843,33412.41866491455,17.0,0.0,16.0,20.0
2017-10-20,24422.21174416908,,29035.091164965146,33410.41893894161,17.0,0.0,16.0,20.0
2017-10-21,24422.21174416908,,29035.091164965146,33410.41893894161,17.0,0.0,16.0,20.0
2017-10-22,24422.21174416908,,29035.091164965146,33410.41893894161,17.0,0.0,16.0,20.0
2017-10-23,24411.760607674772,,29022.585913999566,33395.91334179514,17.0,0.0,16.0,20.0
2017-10-24,24349.052293624776,,28947.552619271242,33308.87768382254,17.0,0.0,16.0,20.0
